EVENTTYPE;REGISTERDATE;STOPID;ODOMETER;LATITUDE;LONGITUDE;TASKID;LINEID;TRIPID;DATAGRAMID;DATAGRAMDATE;BUSID
0;3-nov-18;-1;-1;34957583;-765047817;-1;999;-1;5797375436;02-NOV-18 10.18.45.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047817;-1;999;-1;5797376188;02-NOV-18 10.19.15.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047817;-1;999;-1;5797376872;02-NOV-18 10.19.43.000000 PM;1
0;3-nov-18;-1;-1;34957550;-765047817;-1;999;-1;5797377539;02-NOV-18 10.20.12.000000 PM;1
0;3-nov-18;-1;-1;34957550;-765047800;-1;999;-1;5797378257;02-NOV-18 10.20.41.000000 PM;1
0;3-nov-18;-1;-1;34957550;-765047800;-1;999;-1;5797378910;02-NOV-18 10.21.10.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047783;-1;999;-1;5797379603;02-NOV-18 10.21.39.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047767;-1;999;-1;5797380285;02-NOV-18 10.22.09.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047750;-1;999;-1;5797380985;02-NOV-18 10.22.38.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047717;-1;999;-1;5797381707;02-NOV-18 10.23.07.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047717;-1;999;-1;5797382406;02-NOV-18 10.23.36.000000 PM;1
0;3-nov-18;-1;-1;34957567;-765047733;-1;999;-1;5797383100;02-NOV-18 10.24.05.000000 PM;1
0;3-nov-18;-1;-1;34957583;-765047767;-1;999;-1;5797383815;02-NOV-18 10.24.34.000000 PM;1
0;3-nov-18;-1;-1;34957600;-765047783;-1;999;-1;5797384496;02-NOV-18 10.25.03.000000 PM;1
0;3-nov-18;-1;-1;34957600;-765047767;-1;999;-1;5797385152;02-NOV-18 10.25.32.000000 PM;1
0;3-nov-18;-1;-1;34957600;-765047767;-1;999;-1;5797385817;02-NOV-18 10.26.01.000000 PM;1
0;3-nov-18;-1;-1;34957600;-765047750;-1;999;-1;5797386491;02-NOV-18 10.26.30.000000 PM;1
0;3-nov-18;-1;-1;34959650;-765044333;-1;999;-1;5797387167;02-NOV-18 10.27.00.000000 PM;1
0;3-nov-18;-1;-1;34963667;-765038117;-1;999;-1;5797387811;02-NOV-18 10.27.29.000000 PM;1
0;3-nov-18;-1;-1;34963650;-765038167;-1;999;-1;5797388445;02-NOV-18 10.27.58.000000 PM;1
0;3-nov-18;-1;-1;34963650;-765038150;-1;999;-1;5797389155;02-NOV-18 10.28.27.000000 PM;1
0;3-nov-18;-1;-1;34965467;-765035500;-1;999;-1;5797389786;02-NOV-18 10.28.56.000000 PM;1
0;3-nov-18;-1;-1;34966083;-765034450;-1;999;-1;5797390453;02-NOV-18 10.29.25.000000 PM;1
0;3-nov-18;-1;-1;34967000;-765032950;-1;999;-1;5797391136;02-NOV-18 10.29.55.000000 PM;1
