511472,249,K85C54,Kr 85C entre Cl 54 y 55 Panaderia,-763034615,32249500,-76.50961528,3.38041667
511473,249,K85C55,Kr 85D entre Cl 55 y 54 Caseta,-763034386,32244686,-76.50955167,3.37907944
511474,250,C54K85D,Cl 54 entre Kr 85D y 85C Tienda,-763038621,32246993,-76.51072806,3.37972028
511475,249,C54K84,Cl 54 entre Kr 84 y 85C Unidad Residenci,-763038433,32252582,-76.51067583,3.38127278
511476,249,C53K83E,Cl 53 entre Kr 83E y 83C Vegas de Comfan,-763041875,32302818,-76.51163194,3.38411611
511477,221,K86C48,Kr 86 entre Cl 48 y 45,-763105326,32245414,-76.51814611,3.37928167
511478,249,K86C45Y8,Kr 86 entre Cl 45 y 48 PoliClinica Caney,-763105460,32244356,-76.51818333,3.37898778
511479,249,C48K98B,Cl 48 entre Kr 98B y 98A,-763058467,32210943,-76.51624083,3.36970639
511480,250,C48K97,Cl 48 entre Kr 97 y 96A,-763058506,32220510,-76.51625167,3.37236389
511481,249,C48K94A,Cl 48 entre Kr 94A y 94,-763058389,32229359,-76.51621917,3.37482194
511483,249,K99C53,Kr 99 entre Cl 53 y 50 / Ciudad Melendez,-763043654,32206159,-76.51212611,3.3683775
511484,249,C48K98A,Cl 48 entre Kr 98A y 98B,-763059998,32211174,-76.51666611,3.36977056
511485,250,K83C30,Kr 83C entre Cl 30 y 33 / Salsamentaria ,-763120396,32301128,-76.52233222,3.38364667
511486,249,VBUICAP6,Via La Buitrera Mi Capricho Km 6,-763430962,32257206,-76.57526722,3.38255722
511487,249,URBMC1,Unidad R Mirador Campestre P1,-763314180,32203590,-76.55393889,3.36766389
511488,249,URBMC2,Unidad R Mirador Campestre P15,-763314970,32203700,-76.55415833,3.36769444
511489,249,C48K83BI,Cl 48 entre Kr 82 y 83Bis,-763059687,32306913,-76.51657972,3.38525361
511490,250,C48K83-2,Cl 48 entre Kr 83C y 83E,-763059918,32252815,-76.51664389,3.3813375
511491,249,C48K85-2,Cl 48 entre Kr 85 y 86,-763059739,32247005,-76.51659417,3.37972361
511492,249,C55K85C,Cl 55 entre Kr 85C y 85D,-763029031,32246274,-76.50806417,3.37952056
511493,249,VHORSM,Universidad San Martin,-763118201,32029881,-76.5217225,3.34163361
511494,249,K99C54,Kr 99 entre Cl 53 y 54,-763041445,32205046,-76.5115125,3.36806833
511495,250,K99C60,Kr 99 entre Cl 60,-763032428,32158076,-76.50900778,3.36613222
511496,249,K125C19,Kr 125 con Cl 19,-763148891,32018272,-76.5302475,3.33840889
511497,249,SANTAEL,Altos de Santa Elena P4,-763325909,32216203,-76.55719694,3.3711675
511498,249,SANTAE10,Altos de Santa Elena P10,-763319741,32213698,-76.55548361,3.37047167
511499,250,SANTAE11,Altos de Santa Elena P11,-763320096,32213997,-76.55558222,3.37055472
511500,249,SANTAE12,Altos de Santa Elena P12,-763326541,32216028,-76.5573725,3.37111889
511501,249,C48K1002,Calle 48 entre Carrera 100 y 102,-763059817,32157997,-76.51661583,3.36611028
511502,249,K99C502,Kr 99 entre Cl 50 y 53,-763042216,32206493,-76.51172667,3.36847028
512001,250,A1NC10,Av 1N entre Cl 12 y 10 PP1,-763202473,32718916,-76.53402028,3.45525444
512002,249,C18ICESI,Cl 18 entre Kr 125 y 122,-763151666,32026813,-76.53101833,3.34078139
512003,249,C70A3CN2,Cl 70 entre Av 3BN y 3CN,-763051627,32931087,-76.51434083,3.49196861
512004,249,C70A3CN1,Cl 70 entre Av 4N y 3CN,-763053340,32931230,-76.51481667,3.49200833
512005,250,A6ANC35,Av 6AN entre Cl 35 y 29 PP1,-763139590,32823619,-76.52766389,3.4732275
512006,249,A6NC34,Av 6N entre Cl 34 y 35,-763135137,32821373,-76.52642694,3.47260361
512007,249,A6ANC27,Av 6AN entre Cl 27 y 26 PP2,-763149397,32809310,-76.53038806,3.46925278
512008,249,A6NC21,Av 6N entre Cl 21 y 22,-763148961,32747925,-76.53026694,3.4633125
512009,249,A1NC10-2,Av 1N entre Cl 12 y 10 PP2,-763203534,32718120,-76.534315,3.45503333
512014,250,A2NC70,Av 2N entre Cl 70N y 67N  Portal del Rio,-763015422,32915942,-76.50428389,3.48776167
512015,249,C44A3DN,Cl 44 entre Av 3DN y 3EN,-763109456,32846224,-76.51929333,3.47950667
512017,249,C70A4N-2,Cl 70 entre Av 4N y 6N 2,-763117300,32938972,-76.52147222,3.49415889
512018,249,C70A6N,Cl 70 entre Av 6N y 4N,-763117877,32938387,-76.5216325,3.49399639
512019,249,C70A2N2,Cl 70 con Av 2N,-763013728,32918438,-76.50381333,3.488455
512020,250,A3NC23D,Av 3N con Cl 23D Terminal de Transporte ,-763124834,32757730,-76.523565,3.46603611
512021,249,A3NC32A,Av 3N entre Cl 32A y 33,-763119590,32812507,-76.52210833,3.47014083
512022,249,A3NC31,Av 3N entre Cl 31 y 30,-763119427,32814126,-76.52206306,3.47059056
512023,249,A3NC24,Av 3N entre Cl 24 y 23D,-763126509,32801026,-76.52403028,3.46695167
512024,249,C21A4N,Cl 21 entre Av 4N y 3N,-763139890,32739551,-76.52774722,3.46098639
512029,249,C75CNA2A,Cl 75CN entre Av 2 ABis y 2B,-763006495,32942632,-76.50180417,3.49517556
512032,250,A2AN72BN,Av 2AN entre 72BN y 72AN,-763016242,32931031,-76.50451167,3.49195306
512033,249,A2ANC71N,Av 2AN entre Cl 71N y 70N,-763023148,32924120,-76.50643,3.49003333
512034,249,A3NC59,Av 3N entre Cl 59 y 61AN,-763039693,32915936,-76.51102583,3.48776
512035,249,A2NC57AN,Av 2N entre Cl 57AN y 57N,-763020943,32901621,-76.5058175,3.48378361
512037,250,A6BISC35,Av 6BIS entre Cl 35 y 36,-763138281,32823354,-76.52730028,3.47315389
512038,249,C44A3HN,Cl 44 entre Av 3HN y 4N,-763117628,32850208,-76.52156333,3.48061333
512039,249,C44A4BN,Cl 44 entre Av 4BN y 6N,-763124360,32852410,-76.52343333,3.481225
512040,249,A6NC45,Av 6N entre Cl 45 y 47 PP2,-763132209,32902576,-76.52561361,3.48404889
512041,249,A6NC48,Av 6N entre Cl 48 y 49 / PP1,-763132148,32911940,-76.52559667,3.48665
512042,250,C52A5A,Cl 52N entre Av 5A y 5,-763123236,32918728,-76.52312111,3.48853556
512043,249,C52A4A,Cl 52N entre Av 4A y 4,-763115049,32915740,-76.52084694,3.48770556
512044,249,C52A3H,Cl 52 entre Av 3H y 3F,-763102038,32908768,-76.51723278,3.48576889
512046,249,C25A2DN,Cl 25 entre Av 2DN y 2CN,-763120664,32749518,-76.52240667,3.463755
512049,250,A6ANC26,Av 6AN entre Cl 27 y 26 PP1,-763148867,32810147,-76.53024083,3.46948528
512054,249,C34A3CN,Cl 34 entre Av 3CN y 4N,-763124635,32818261,-76.52350972,3.47173917
512055,249,A2BNC34,Av 2BN entre Cl 34 y 35,-763133658,32820161,-76.52601611,3.47226694
512056,249,A2BNC35,Av 2BN entre Cl 35 y 34,-763134255,32820229,-76.52618194,3.47228583
512057,249,A2BNC25,Av 2BN entre Cl 25 y 24,-763129089,32804763,-76.52474694,3.46798972
512061,249,C73A3N,Cl 73 entre Av 3N y 2CN,-763030048,32936672,-76.50834667,3.49352
512062,249,C73A2BN,Cl 73 entre Av 2B3 y 2B2N,-763018717,32932895,-76.50519917,3.49247083
512063,248,A2BBSN,Av 2BSN entre Cl 73Bis y 74,-763012942,32935580,-76.503595,3.49321667
512064,249,C74NA2BN,Cl 74N entre Av 2BN y 2CN,-763014127,32940209,-76.50392417,3.4945025
512065,249,C73A2B1,Cl 73 Bis N con Av 2B1,-763015591,32933716,-76.50433083,3.49269889
512069,249,C18A6N,Cl 18 entre Av 5AN y 6N,-763151112,32739378,-76.53086444,3.46093833
512070,249,C18NA3N,Cl 18N entre Av 3N y 4N,-763146729,32732297,-76.52964694,3.45897139
512072,249,A6NC16,Av 6N entre Cl 16 y 18,-763152976,32737662,-76.53138222,3.46046167
512078,249,C70A2BS,Cl 70 entre Av 2BS y 2N,-763022368,32921456,-76.50621333,3.48929333
512081,249,A3NC52,Av 3N entre Cl 52 y 55,-763047136,32904198,-76.51309333,3.48449944
512085,249,A2CNC60,Av. 2CN entre Cl 60 y 59A,-763025655,32908017,-76.50712639,3.48556028
512086,249,A2DNC57D,Av. 2DN entre Cl 57D y 57A,-763029306,32904872,-76.50814056,3.48468667
512087,249,A2EC55B,Av. 2E netre Cl 55B y 55A,-763032443,32902603,-76.50901194,3.48405639
512089,249,C75A2B,Cl 75 entre Av 2B y 2A,-763007161,32937911,-76.50198917,3.49386417
512090,249,A2NC75AN,Av 2N entre Cl 75A y 75BN,-763002832,32936032,-76.50078667,3.49334222
512091,249,A2NC75C,Av 2N entre Cl 75CN y 75DN,-762959027,32940724,-76.49972972,3.49464556
512092,249,A2NC75IN,Av 2N entre Cl 75HN,-762957096,32944088,-76.49919333,3.49558
512093,249,A2CNC75C,Av 2CN entre Cl 75C y 75,-763010662,32945190,-76.50296167,3.49588611
512100,249,C44A2D,Cl 44 entre Av 2D y 2E,-763056658,32836726,-76.51573833,3.47686833
512101,249,A2NA1,Av 2N entre Av 1 y Cl 4,-763221165,32707083,-76.5392125,3.4519675
512103,249,A4NC10,Av 4N entre Cl 10 y 12 Los Turcos,-763207305,32718660,-76.5353625,3.45518333
512104,249,A6NC13,Av 6N entre Cl 13 y 15 Sisben,-763200437,32727025,-76.53345472,3.45750694
512105,249,C34A2CN,Cl 34 entre Av 2E y 2BN,-763111434,32812017,-76.51984278,3.47000472
512111,249,C23DA3,Cl 23D entre Av 3Bis y 3AN,-763130183,32757803,-76.52505083,3.46605639
512112,249,A2FC25,Av 2F con Cl 25 Terminal de Transportes,-763125824,32753988,-76.52384,3.46499667
512115,249,C34A2B,Cl 34 entre Av 2B y 2F,-763110898,32812576,-76.51969389,3.47016
512117,249,A6NC67,Av 6N entre Cl 67 y 49,-763132538,32917113,-76.525705,3.48808694
512120,249,A2CNC74,Av 2CN entre Cl 74 y 75,-763009702,32945426,-76.502695,3.49595167
512121,249,A2BNC75C,Av 2BN entre Cl 75C y 75,-763006936,32942300,-76.50192667,3.49508333
512122,249,C74A2B2,Cl 74 entre Av 2B2 y 2B1,-763013763,32938775,-76.50382306,3.49410417
512123,249,A6NC528,Av 6N entre Cl 52 y 58,-763126437,32924290,-76.52401028,3.49008056
512124,249,C62AA2N,Cl 62A entre Av 2N y 2B,-763019277,32910378,-76.50535472,3.48621611
512130,249,C44A5N,Cl 44 entre Av 5N y 4N,-763125299,32851728,-76.52369417,3.48103556
512132,249,C44A2G,Cl 44 entre Av 2G y 2E,-763057578,32836710,-76.51599389,3.47686389
512133,249,A1NC171,Av 1N entre Cl 17 y 15,-763149737,32728702,-76.5304825,3.45797278
512134,249,C52A2G,Cl 52 entre Av 2G y 2H,-763043211,32858329,-76.51200306,3.48286917
512135,222,C52A2HN,Cl 52 entre Av 2HN y 2GN,-763039757,32856196,-76.51104361,3.48227667
512144,249,C55NA2F,Cl 55N entre Av 2F y 2H,-763037196,32903623,-76.51033222,3.48433972
512147,249,A6ANC223,Av 6AN entre Cl 22 y 23,-763148434,32751056,-76.53012056,3.46418222
512148,249,A6NC26A,Av 6N entre Cl 26A y 27,-763144410,32806443,-76.52900278,3.46845639
512149,249,A6NC28,Av 6N entre Cl 28 y 29A PP1,-763139833,32812674,-76.52773139,3.47018722
512151,249,A6NC44BA,Av 6N entre Cl 44B y 44A,-763132751,32859882,-76.52576417,3.48330056
512152,249,A6ANC21,Av 6AN entre Cl 22 y 21,-763151962,32748754,-76.53110056,3.46354278
512153,249,A2GNC57,Av 2GN entre Cl 57 y 57A,-763034705,32909297,-76.50964028,3.48591583
512154,249,A6NC30-2,Av 6N entre Cl 30 y 34,-763136327,32818364,-76.5267575,3.47176778
512155,249,A9NC56,Av 9N Con Cl 56,-763155416,32920126,-76.53206,3.48892389
512156,249,C53ANA7A,Cl 53AN con Av 7A Bis,-763148708,32915064,-76.53019667,3.48751778
512157,249,A7NC53N,Av 7N con Cl 53N,-763144905,32914154,-76.52914028,3.487265
512158,249,A8NC50,Av 8N entre Cl 50 y 49N,-763145621,32907602,-76.52933917,3.485445
512159,249,C47C46N,Cl 47 entre Cl 46N y Av 7N,-763141679,32903331,-76.52824417,3.48425861
512160,249,C47NA6,Cl 47N entre Av 6 y 5CN,-763131127,32903524,-76.52531306,3.48431222
512161,249,C47NA5,Cl 47N entre Av 5 y 4BN,-763121674,32900943,-76.52268722,3.48359528
512162,249,A4NC47,Av 4N entre Cl 47 y 45N,-763117534,32856911,-76.52153722,3.48247528
512163,249,C44NA3G,Cl 44N entre Av 3G y 3EN,-763112677,32846890,-76.52018806,3.47969167
512164,250,C44NA3BN,Cl 44N entre Av 3D y 3B,-763105622,32842765,-76.51822833,3.47854583
512165,249,C38NA3,Cl 38N entre Av 3 y 3CN,-763112422,32828801,-76.52011722,3.47466694
512166,249,C38NA3G,Cl 38N entre Av 3G y 3HN,-763121245,32833534,-76.52256806,3.47598167
512167,249,A4NC40,Av 4N entre Cl 40 y 42N,-763121154,32842947,-76.52254278,3.47859639
512168,250,A4NC45N,Av 4N con Cl 45N,-763117169,32854215,-76.52143583,3.48172639
512169,249,C47NA4,Cl 47N entre Av 4 y 4AN,-763118051,32859760,-76.52168083,3.48326667
512170,249,C47NA5A,Cl 47N entre Av 5A y 5BN,-763127319,32903124,-76.52425528,3.48420111
512171,249,C47NA6AN,Cl 47N entre Av 6 y 6AN,-763135252,32903740,-76.52645889,3.48437222
512172,250,C47NA7N,Cl 47N Con Av 7N,-763141096,32903753,-76.52808222,3.48437583
512173,249,A8NC50N,Av 8N entre Cl 50 y 51N,-763146530,32909906,-76.52959167,3.486085
512174,249,A7NC53AN,Av 7N con Cl 53AN,-763144681,32914484,-76.52907806,3.48735667
512175,249,C53ANA7B,Cl 53AN con AV 7ABis,-763149719,32915551,-76.5304775,3.48765306
512176,250,A9NC56N,Av 9N Con Cl 56N,-763155684,32920858,-76.53213444,3.48912722
512178,249,C21A5AN,Cl 21 entre Av 5BN y 5AN,-763146054,32744015,-76.52945944,3.46222639
512181,249,A2NC62AN,Av 2N entre Cl 62AN y 62N,-763017282,32906822,-76.50480056,3.48522833
512182,249,C55A2B,Cl 55 entre Av 2B y 2E,-763030448,32859572,-76.50845778,3.48321444
512183,198,A2NC24,Av 2N entre Cl 24 y 23A,-763127792,32744670,-76.52438667,3.46240833
512184,250,A2GNC58,Av 2GN entre Cl 58 y 59 Unid Recreat Rin,-763031783,32911997,-76.50882861,3.48666583
512185,249,C61A2GN,Cl 61 entre Av 2GN y 2BN Unid Resid Sant,-763033526,32914865,-76.50931278,3.4874625
512186,249,A3NC61A,Av 3N entre Cl 61A y 70,-763037036,32921049,-76.51028778,3.48918028
512187,249,C74A2B1,Cl 74 entre Av. 2B1 y 2B,-763011990,32935418,-76.50333056,3.49317167
512194,249,C34AV4,Cl 34 entre Av 4 y 6N,-763129663,32818812,-76.52490639,3.47189222
512195,250,A2BNC28,Av 2BN entre Cl 28 y 26 Panaderia,-763131187,32811134,-76.52532972,3.46975944
512200,249,C70A3BN3,Cl 70 con Av 3CN y 3N,-763049452,32930012,-76.51373667,3.49167
512201,249,AV6N40,Av 6N entre Cl 41 y 40 PP2,-763132181,32846621,-76.52560583,3.47961694
512202,249,AV6N36,Av 6N entre Cl 38 y 36 PP2,-763136567,32835454,-76.52682417,3.476515
512203,249,AV6N29,Av 6AN entre Cl 35 y 29 PP2,-763140236,32823058,-76.52784333,3.47307167
512204,250,AV6N35,Av 6AN entre Cl 35 y 29 PP2,-763144408,32817139,-76.52900222,3.4714275
512205,249,AV6N25,Av 6AN entre Cl 25 y 24A PP2,-763151983,32801261,-76.53110639,3.46701694
512206,249,A3NC23D2,Av 3N con Cl 23D PP2,-763125162,32758160,-76.52365611,3.46615556
512207,249,A6NC492,Av 6N con Cl 49 PP2,-763132109,32914111,-76.52558583,3.48725306
512208,249,C44A3A,Cl 44 entre Av 3AN y 3DN,-763103927,32842482,-76.5177575,3.47846722
512209,250,A6NC6522,Av 6N entre Cl 52 Y 67 PP2,-763124423,32933558,-76.52345083,3.492655
512210,249,A6NC70N1,Av 6N con Cl 67 PP2,-763125400,32932618,-76.52372222,3.49239389
512211,249,A6NC231,Av 6N entre Cl 23 y 24 PP2,-763148513,32756182,-76.5301425,3.46560611
512212,249,A6NC281,Av 6N entre Cl 28 y 29A PP2,-763139474,32813278,-76.52763167,3.470355
512213,250,A6NC373,Av 6N entre Cl 37A y 37B PP1,-763135179,32831882,-76.52643861,3.47552278
512214,249,A6NC40-3,Av 6N entre Cl 40 Y 42 PP2,-763130616,32846813,-76.52517111,3.47967028
512215,249,C73A2C,Cl 73 entre Av 2C y 2B6,-763023428,32934339,-76.50650778,3.49287194
513001,249,K1C62,Kr 1 entre Cl 62 y 62A,-762952308,32853808,-76.49786333,3.48161333
513002,249,A4NC2OE,Av4 con Cl 2 Oeste,-763231687,32706459,-76.54213528,3.45179417
513003,250,A1NC71,Av 1N entre Cl 7 y 6,-763213572,32706576,-76.53710333,3.45182667
513004,195,K1C70AB,Kr 1 entre Cl 70A y 70A Bis,-762935762,32921644,-76.49326722,3.48934556
513006,249,C73K1A3,Cl 73 entre Kr 1A3 y 1A4,-762915881,32920936,-76.48774472,3.48914889
513007,249,C73K1A4,Cl 73 entre Kr 1A45 y 1A5,-762913294,32913212,-76.48702611,3.48700333
513008,249,C73K1A8,Cl 73 entre Kr 1A7 y 1A8,-762909973,32901021,-76.48610361,3.48361694
513009,250,C73K1A13,Cl 73 entre Kr 1A12 y 1A13,-762907682,32852323,-76.48546722,3.48120083
513011,249,C70AK1A5,Cl 70A entre Kr 1A5 y 1A4,-762926978,32906654,-76.49082722,3.48518167
513012,249,C70AK1A4,Cl 70A entre Kr 1A4 y 1A3,-762930374,32910865,-76.49177056,3.48635139
513013,249,C70K1C1,Cl 70 entre Kr 1C1 y 1C,-762916170,32839642,-76.487825,3.47767833
513014,250,C70K1C2,Cl 70 entre Kr 1C1 y 1D,-762918450,32836681,-76.48845833,3.47685583
513015,249,A6NC381,Av 6N entre Cl 38 y 36 PP1,-763136286,32836195,-76.52674611,3.47672083
513016,249,A6NC372,Av 6N entre Cl 37A y 37B PP2,-763135311,32832779,-76.52647528,3.47577194
513017,248,K1DC70,Kr 1D entre Cl 70 y 67,-762923208,32833186,-76.48978,3.475885
513018,248,K1DC63,Kr 1D entre Cl 63 y 62,-762931230,32830732,-76.49200833,3.47520333
513019,248,K1DC61A,Kr 1D entre Cl 62 y 59,-762941796,32827420,-76.49494333,3.47428333
513020,248,K1DC58,Kr 1D entre Cl 59 y 58,-762948762,32825152,-76.49687833,3.47365333
513021,249,C70AK1A1,Cl 70A entre Kr 1A2 y 1A1,-762934565,32916131,-76.49293472,3.48781417
513024,249,K4NC72B,Kr 4N entre Cl 72 y 72Bis,-762947990,32929126,-76.49666389,3.49142389
513025,250,K4NC72H,Kr 4N entre Cl 72G y 72H,-762941436,32939174,-76.49484333,3.494215
513026,249,K4NC77,Kr 4N entre Cl 76 y 77,-762936582,32947880,-76.493495,3.49663333
513027,249,K4NC83,Kr 4N entre Cl 82 y 83,-762933444,32953366,-76.49262333,3.49815722
513029,249,C84K2BN,Cl 84 entre Kr 2AN y 2NBis,-762915439,32947422,-76.48762194,3.49650611
513030,250,C84K1GN,Cl 84 entre Kr 1GN y 1HN,-762907484,32940394,-76.48541222,3.49455389
513032,249,K5NC68,Kr 5N entre Cl 68 y 69,-763003264,32910430,-76.50090667,3.48623056
513033,249,K4ANC70,Kr 4AN entre Cl 70 y 71,-762955208,32915331,-76.49866889,3.48759194
513034,249,K4NC71G,Kr 4N entre Cl 71F y 71H,-762951219,32924210,-76.49756083,3.49005833
513035,249,C70K1I,Cl 70 entre Kr 1I y 2,-762914262,32823280,-76.487295,3.47313333
513037,250,C52K1D,Cl 52 entre Kr 1D y 1C4,-763010626,32820922,-76.50295167,3.47247833
513038,249,C52K1B1,Cl 52 entre Kr 1B1 y 1B,-763012888,32828656,-76.50358,3.47462667
513040,249,C62K5N1,Cl 62 entre Kr 4AN y 5N,-763004918,32858602,-76.50136611,3.482945
513041,249,K4NC841,Kr 4N entre Cl 84 y 83,-762932292,32955908,-76.49230333,3.49886333
513042,249,K4NC771,Kr 4N entre Cl 78 y 77,-762936234,32949014,-76.49339833,3.49694833
513043,249,K4NC72K1,Kr 4N entre Cl 72K  y 72J,-762939624,32942780,-76.49434,3.49521667
513044,249,K4NC72B1,Kr 4N entre Cl 72D y 72B,-762943367,32936335,-76.49537972,3.49342639
513045,249,K4NC721,Kr 4N entre Cl 72A y 72,-762949122,32927930,-76.49697833,3.49109167
513046,249,K4NC71D1,Kr 4N entre Cl 71E y 71D,-762953082,32922098,-76.49807833,3.48947167
513047,249,K4NC70,Kr 4N entre Cl 71 y 70,-762957525,32915686,-76.4993125,3.48769056
513048,249,C70K3BN,Cl 70 entre Kr 3BN y 3CN,-762950364,32912738,-76.49732333,3.48687167
513049,249,C70K4N2,Cl 70 entre Kr 4N y 1,-762949872,32910536,-76.49718667,3.48626
513050,249,K1C661,Kr 1 entre Cl 70 y 66,-762946296,32905544,-76.49619333,3.48487333
513051,249,C71IK3C2,Cl 71I entre Kr 3C y 3B,-762945406,32922721,-76.49594611,3.48964472
513052,249,K3NC71I1,Kr 3N entre Cl 71I y 72,-762937711,32922413,-76.49380861,3.48955917
513053,249,K3NC72E2,Kr 3N entre Cl 72C y 72D,-762932154,32930498,-76.492265,3.491805
513054,249,K3NC732,Kr 3N entre Cl 74 y 75,-762926905,32940609,-76.49080694,3.49461361
513055,249,K3NC842,Kr 3N entre Cl 83A y 84,-762922159,32949716,-76.48948861,3.49714333
513056,249,C52K1C4,Cl 52 entre Kr 1D y 1C4,-763010552,32819833,-76.50293111,3.47217583
513057,249,C62K4A2,Cl 62 entre Kr 4A y 4,-763001350,32856244,-76.500375,3.48229
513058,249,K1C66N2,Kr 1 entre Cl 62A y 66,-762946584,32901554,-76.49627333,3.483765
513059,249,C66K1A,Cl 66 entre Kr 1A y 1A6,-762939150,32855752,-76.49420833,3.48215333
513061,249,C52K1B,Cl 52 entre Kr 1B1 y 1B,-763012938,32827940,-76.50359389,3.47442778
513062,249,C70K1A12,Cl 70 entre Kr 1A12 y 1A11,-762920034,32852092,-76.48889833,3.48113667
513063,249,C70K1A10,Cl 70 entre Kr 1A10 y 1A11,-762923244,32852086,-76.48979,3.481135
513065,195,C71K1A51,Cl 71 entre Kr 1A5-1 y 1A4,-762921210,32909474,-76.489225,3.485965
513066,249,C71K1A3A,Cl 71 entre Kr 1A3 y 1A3A,-762924755,32915282,-76.49020972,3.48757833
513067,249,C71K1A4B,Cl 71 entre Kr 1A4B y 1A5,-762921581,32909389,-76.48932806,3.48594139
513068,249,C71K1A1A,Cl 71 entre Kr 1A1A y 1A1,-762928263,32921294,-76.49118417,3.48924833
513069,249,K1C73,Kr 1 entre Cl 73 y 73B,-762917297,32929883,-76.48813806,3.49163417
513070,249,K1C74B,Kr 1 entre Cl 74B y 73B,-762912604,32931594,-76.48683444,3.49210944
513071,250,K1C73B,Kr 1 entre Cl 73B y 73,-762921040,32930379,-76.48917778,3.49177194
513074,249,K1C71Y72,Kr 1 entre Cl 71 y 72,-762928302,32927276,-76.491195,3.49091
513075,249,K1C72,Kr 1 entre Cl 72 y 71,-762929568,32927683,-76.49154667,3.49102306
513076,249,K1C711,Kr 1 entre Cl 71 y 70A,-762937110,32921286,-76.49364167,3.48924611
513077,249,K3C58,Kr 3 entre Cl 58 y 59,-762943356,32802268,-76.49537667,3.46729667
513078,250,K3C59D,Kr 3 entre Cl 59D y 60,-762934758,32804968,-76.49298833,3.46804667
513079,249,K3C63,Kr 3 entre Cl 63 y 63B,-762925074,32808166,-76.49029833,3.468935
513080,249,K3C65B,Kr 3 entre Cl 65B y 69,-762916644,32810680,-76.48795667,3.46963333
513081,195,C70K31,Cl 70 entre Kr 3 y 4C,-762909624,32808934,-76.48600667,3.46914833
513082,249,K5C70,Kr 5 entre Cl 70 y69,-762910977,32801626,-76.4863825,3.46711833
513083,250,K5C65A,Kr 5 entre Cl 65A y 64B,-762918219,32759406,-76.48839417,3.46650167
513084,249,K5C62B,Kr 5 entre Cl 62B y 62,-762924432,32757534,-76.49012,3.46598167
513085,249,C62K4C,Cl 62 entre Kr 4C y 4B,-762927936,32803096,-76.49109333,3.46752667
513087,249,K1C562,Kr 1 con Cl 56,-763007473,32841382,-76.50207583,3.47816167
513088,250,K1C55Y56,Kr 1 entre Cl 55 y 56,-763007105,32841992,-76.50197361,3.47833111
513089,249,C56K1B,Cl 56 entre Kr 1B y 1C,-763001194,32832388,-76.50033167,3.47566333
513092,249,K2C53,Kr 2 entre Cl 53 y 52B,-763002034,32807182,-76.500565,3.46866167
513093,249,C52K2C,Cl 52 entre Kr 2C y 2E,-763005664,32757876,-76.50157333,3.46607667
513094,250,K3C52,Kr 3 entre Cl 52 y 53,-762959093,32757051,-76.49974806,3.4658475
513095,249,K3C56,Kr 3 entre Cl 56 y 57,-762951192,32759976,-76.49755333,3.46666
513096,249,K3C60,Kr 3 entre Cl 60 y 59D,-762935304,32805301,-76.49314,3.46813917
513097,249,K3C59,Kr 3 entre Cl 59 y 58,-762944037,32802682,-76.49556583,3.46741167
513098,249,K3C57,Kr 3 entre Cl 57 y 58,-762951360,32800552,-76.4976,3.46682
513099,250,K3C54,Kr 3 entre Cl 54 y 53,-762957198,32758344,-76.49922167,3.46620667
513100,249,C52K3,Cl 52 entre Kr 3 y 2 SENA Entrada 1,-763004680,32757780,-76.5013,3.46605
513101,249,C52K2,Cl 52 entre Kr 3 y 2 SENA entrada 2,-763005814,32802286,-76.501615,3.46730167
513102,249,C52K1E,Cl 52 entre Kr 1E y 1D2,-763008244,32812342,-76.50229,3.470095
513103,250,C70K7,Cl 70 entre Kr 7 y 5,-762904278,32802034,-76.48452167,3.46723167
513104,249,C70K5,Cl 70 entre Kr 5 y 7,-762906966,32800618,-76.48526833,3.46683833
513105,249,C70K4,Cl 70 entre Kr 4 y 3D,-762906666,32809546,-76.485185,3.46931833
513106,249,C70K3,Cl 70 entre Kr 3 y 4C PP2,-762909546,32808682,-76.485985,3.46907833
513107,250,C70K2-1,Cl 70 entre Kr 2 y 1J,-762911226,32824084,-76.48645167,3.47335667
513110,248,C70K1A14,Cl 70 entre Kr 1A14 y 1B,-762920658,32844676,-76.48907167,3.47907667
513111,250,C70K1A51,Cl 70 entre Kr 1A6 y 1A5,-762925767,32903576,-76.49049083,3.48432667
513112,249,C70K1A6,Cl 70 entre Kr 1 y 1A6,-762927648,32902064,-76.49101333,3.48390667
513113,249,C70K1,Cl 70 con Kr 1,-762941622,32910146,-76.494895,3.48615167
513114,250,C70K11,Cl 70 con Kr 1,-762943260,32908804,-76.49535,3.48577889
513118,250,K5C28,Kr 5 entre Cl 28 y 29,-763103270,32727306,-76.517575,3.457585
513119,249,K5C32,Kr 5 entre Cl 32 y 33,-763051498,32730546,-76.514305,3.458485
513121,249,K5C34,Kr 5 entre Cl 34 y 35,-763046302,32732256,-76.51286167,3.45896
513122,250,K5C38,Kr 5 entre Cl 38 y 36A,-763039114,32735010,-76.510865,3.459725
513123,249,K5C37,Kr 5 entre Cl 37 y 38,-763038016,32734848,-76.51056,3.45968
513124,250,K5C44,Kr 5 entre Cl 44 y 43,-763027648,32738712,-76.50768,3.46075333
513127,249,K5C46,Kr 5 entre Cl 46 y 47,-763012664,32742600,-76.50351778,3.46183333
513129,249,K2C52,Kr 2 entre Cl 52 y 56 SENA entrada estud,-763002178,32806528,-76.500605,3.46848
513130,250,K2C571,Kr 2 entre Cl 57 y 56,-762953850,32809708,-76.49829167,3.46936333
